ride_id,scooter_id,user_id,start_time,end_time,start_lat,start_lng,end_lat,end_lng,battery_level,user_rating
RIDE_003483,SCOOT_0024,USER_01389,2026-06-28 2:04:03,06/28/2026 2:09 AM,40.691036,74.0147° W,40.69166,-74.015905,2,2
RIDE_003484,SCOOT_0397,USER_01337,1780638163,06/05/2026 5:57 AM,40.7087,-74.009138,40.712276,-74.008404,100,5
RIDE_003485,SCOOT_0277,USER_00738,06/25/2026 6:49 AM,06/25/2026 7:24 AM,40.7183° N,-74.026777,40.709482,-74.028347,53,4
RIDE_003486,SCOOT_0024,USER_00106,1780327862,06/01/2026 3:58 PM,40.709334,-74.004604,40.719191,-74.002518,66,2
RIDE_003487,SCOOT_0136,USER_01302,06/02/2026 6:23 AM,2026-06-02 6:47:56,40.7237,-74.003725,40.721854,-74.002681,66,5
RIDE_003488,SCOOT_0392,USER_00402,2026-06-21 18:31:19,1782067939,40.7199° N,-73.998682,40.718197,-73.997922,86,2
RIDE_003489,SCOOT_0187,USER_01342,06/16/2026 1:28 AM,1781575091,40.732815,73.9611° W,40.737475,-73.960987,26%,4
RIDE_003490,SCOOT_0316,USER_01368,2026-06-20 12:40:46,06/20/2026 1:03 PM,40.699452,-73.998797,40.700705,-73.998554,83,1
RIDE_003491,SCOOT_0195,USER_00106,06/20/2026 4:45 PM,1781975847,40.7616° N,-73.988976,40.764562,-73.986768,59%,2
RIDE_003492,SCOOT_0395,USER_00556,1782553004,06/27/2026 10:13 AM,40.7287° N,-74.005912,40.727975,-74.003701,low,5
RIDE_003493,SCOOT_0042,USER_00801,06/16/2026 9:12 AM,1781603607,40.713392,-74.0086,40.714177,-74.009565,28,4
RIDE_003494,SCOOT_0317,USER_00849,06/21/2026 3:18 AM,1782014045,40.80071,73.9645° W,40.799764,-73.963844,25,
RIDE_003495,SCOOT_0215,USER_00041,1782041689,1782042469,40.8094° N,-73.982593,40.810609,-73.982804,85,
RIDE_003496,SCOOT_0391,USER_00905,2026-06-12 11:35:53,06/12/2026 12:09 PM,40.7145° N,74.0086° W,40.714839,-74.005295,44,5
RIDE_003497,SCOOT_0108,USER_00224,1781470333,2026-06-14 21:15:13,40.709052,-74.011318,40.705178,-74.01483,64,4
RIDE_003498,SCOOT_0104,USER_00362,1782500185,2026-06-26 19:14:25,40.7152° N,74.0116° W,40.714288,-74.009769,N/A,2
RIDE_003499,SCOOT_0139,USER_00426,1782480467,2026-06-26 14:03:47,40.714467,-74.007542,40.715039,-74.007221,ERROR,4
RIDE_003500,SCOOT_0067,USER_01075,1781149459,2026-06-11 4:05:19,40.744415,-73.972217,40.751121,-73.969789,60,1
RIDE_003501,SCOOT_0002,USER_00372,1782268934,1782269234,40.798013,-73.9956,40.797758,-73.999636,27,4
RIDE_003502,SCOOT_0020,USER_00351,06/21/2026 1:39 PM,2026-06-21 13:55:59,40.7096° N,73.9984° W,40.707996,-73.992635,71%,4
RIDE_003503,SCOOT_0244,USER_00268,1781155758,2026-06-11 5:38:18,40.7078° N,-74.0102,40.706803,-74.010405,45,1
RIDE_003504,SCOOT_0325,USER_00291,06/21/2026 7:12 AM,2026-06-21 7:57:31,40.7165° N,74.0042° W,40.715243,-74.004597,47,1
RIDE_003505,SCOOT_0024,USER_00831,06/27/2026 8:56 AM,1782552059,40.711524,-74.0097,40.70886,-74.006575,N/A,2
RIDE_003506,SCOOT_0101,USER_00549,2026-06-29 2:47:54,2026-06-29 2:57:54,40.6639° N,-73.9557,40.662908,-73.95797,47,2
RIDE_003507,SCOOT_0206,USER_00492,06/02/2026 6:26 PM,06/02/2026 7:00 PM,40.7158,-74.0001,40.719112,-73.998554,43,3
RIDE_003508,SCOOT_0297,USER_01148,1781702979,06/17/2026 2:09 PM,40.7706,74.0023° W,40.769072,-74.005063,39,4
RIDE_003509,SCOOT_0208,USER_01290,1780364140,2026-06-02 2:00:40,40.8076,-73.97887,40.810129,-73.977262,59,2
RIDE_003510,SCOOT_0212,USER_01392,2026-06-13 0:02:07,06/13/2026 12:41 AM,40.7312,-73.997439,40.735035,-73.999766,41,
RIDE_003511,SCOOT_0255,USER_01458,06/27/2026 2:15 PM,06/27/2026 2:40 PM,40.7514,-73.983651,40.750455,-73.983789,69,5
RIDE_003512,SCOOT_0220,USER_01155,2026-06-23 4:50:41,2026-06-23 5:03:41,40.709669,-74.009842,40.710527,-74.012376,9,1
RIDE_003513,SCOOT_0026,USER_00316,2026-06-16 3:40:02,06/16/2026 3:58 AM,40.7096° N,74.0098° W,40.709324,-74.006925,39,2
RIDE_003514,SCOOT_0326,USER_00589,2026-06-18 14:29:12,2026-06-18 14:38:12,40.718826,-74.0089,40.725277,-74.011918,LOW,2
RIDE_003515,SCOOT_0008,USER_00056,2026-06-30 12:00:38,06/30/2026 12:22 PM,40.717134,-74.008887,40.714521,-74.011121,89,five star
RIDE_003516,SCOOT_0291,USER_00197,2026-06-04 6:56:32,06/04/2026 7:07 AM,40.699451,73.9764° W,40.701461,-73.979233,83,4
RIDE_003517,SCOOT_0378,USER_01427,2026-06-23 8:29:43,2026-06-23 8:53:43,40.708841,74.0097° W,40.708507,-74.010297,53,3
RIDE_003518,SCOOT_0111,USER_00770,2026-06-17 10:00:18,1781692158,40.687096,-74.0034,40.693884,-74.004922,59,3
RIDE_003519,SCOOT_0249,USER_00385,06/03/2026 10:00 AM,2026-06-03 10:03:54,40.73973,-73.974507,40.738053,-73.9725,ERROR,
RIDE_003520,SCOOT_0307,USER_01370,06/30/2026 4:26 AM,06/30/2026 4:50 AM,40.6984,73.9694° W,40.699463,-73.971218,76,three
RIDE_003521,SCOOT_0222,USER_00341,2026-06-18 20:49:57,1781817777,40.771326,-73.981476,40.775444,-73.985282,low,
RIDE_003522,SCOOT_0091,USER_01479,2026-06-20 5:49:28,06/20/2026 6:02 AM,40.710128,-74.008247,40.710081,-74.00906,26,3
RIDE_003523,SCOOT_0143,USER_00613,06/06/2026 7:55 AM,06/06/2026 8:19 AM,40.718575,73.9937° W,40.718277,-73.995581,6%,1
RIDE_003524,SCOOT_0341,USER_01322,2026-06-03 6:15:14,06/03/2026 6:37 AM,40.715547,-74.0023,40.715312,-74.001631,87,
RIDE_003525,SCOOT_0143,USER_00232,2026-06-19 8:01:43,06/19/2026 8:40 AM,40.718179,-73.986,40.721193,-73.987292,26%,4
RIDE_003526,SCOOT_0313,USER_00045,2026-06-12 7:09:48,06/12/2026 7:33 AM,40.715855,-73.8896,40.721312,-73.888243,80,
RIDE_003527,SCOOT_0067,USER_00461,06/11/2026 8:49 AM,06/11/2026 8:54 AM,40.7120° N,-74.089019,40.709616,-74.090429,24%,4
RIDE_003528,SCOOT_0202,USER_01396,2026-06-06 6:57:26,06/06/2026 7:00 AM,40.7119,74.0080° W,40.704206,-74.006802,39%,3
RIDE_003529,SCOOT_0022,USER_01139,2026-06-15 10:22:52,06/15/2026 10:54 AM,40.772273,-73.945562,40.769908,-73.948173,83,3
RIDE_003530,SCOOT_0347,USER_01400,1782049937,06/21/2026 2:31 PM,40.7021,-74.0072,40.704783,-74.00901,23,2
RIDE_003531,SCOOT_0037,USER_00293,1781305649,1781308349,40.800869,73.9906° W,40.80131,-73.994721,95,3
RIDE_003532,SCOOT_0248,USER_00073,2026-06-14 14:51:37,06/14/2026 3:22 PM,40.7546° N,-74.007586,40.756726,-74.005413,41,3
RIDE_003533,SCOOT_0372,USER_00461,1780903064,1780904864,40.739986,-74.026399,40.740468,-74.024708,4%,3
RIDE_003534,SCOOT_0245,USER_00146,1780671074,2026-06-05 15:34:14,40.714569,74.0095° W,40.707393,-74.00842,99,2
RIDE_003535,SCOOT_0317,USER_00748,2026-06-12 5:26:16,06/12/2026 5:46 AM,40.71219,-74.0083,40.714482,-74.008401,32,1
RIDE_003536,SCOOT_0223,USER_00898,06/08/2026 2:50 AM,1780887867,40.7075° N,-74.013726,40.704136,-74.006547,57,1
RIDE_003537,SCOOT_0269,USER_00163,2026-06-21 22:47:40,06/21/2026 11:32 PM,40.7157° N,-74.0052,40.715146,-74.005988,85,4
RIDE_003538,SCOOT_0066,USER_00215,2026-06-24 1:26:55,1782264835,40.7813,-73.995312,40.783075,-73.996357,51,3
RIDE_003539,SCOOT_0225,USER_00348,06/04/2026 6:32 PM,2026-06-04 19:05:30,40.720561,74.0030° W,40.724297,-74.004784,85,1
RIDE_003540,SCOOT_0029,USER_00543,1782198010,2026-06-23 7:07:10,40.710363,74.0508° W,40.710693,-74.045846,92,3
RIDE_003541,SCOOT_0112,USER_00181,2026-06-03 4:44:11,1780462271,40.7086° N,-74.005187,40.709943,-74.003627,45,1
RIDE_003542,SCOOT_0136,USER_01070,2026-06-12 19:00:44,06/12/2026 7:35 PM,40.7524° N,-73.935875,40.7485,-73.931498,83,five star
RIDE_003543,SCOOT_0176,USER_00472,2026-06-08 12:34:53,06/08/2026 12:41 PM,40.71766,-73.998396,40.712896,-74.001003,7,1
RIDE_003544,SCOOT_0107,USER_00758,2026-06-18 14:08:12,2026-06-18 14:18:12,40.7188,-74.013508,40.713948,-74.014973,61,3
RIDE_003545,SCOOT_0163,USER_00713,06/20/2026 7:01 AM,06/20/2026 7:20 AM,40.713568,-73.999631,40.713012,-74.001456,90%,2
RIDE_003546,SCOOT_0165,USER_01484,1780806323,2026-06-07 4:30:23,40.789328,-73.961808,40.790652,-73.962342,70%,3
RIDE_003547,SCOOT_0121,USER_00835,06/24/2026 6:26 AM,1782283693,40.709798,73.9864° W,40.714059,-73.985791,17%,2
RIDE_003548,SCOOT_0396,USER_00121,1780371393,06/02/2026 3:39 AM,40.69405,-73.965637,40.690659,-73.966313,13,3
RIDE_003549,SCOOT_0265,USER_01067,2026-06-01 21:39:58,1780352518,40.7608° N,-73.9943,40.761057,-73.994891,76,1
RIDE_003550,SCOOT_0023,USER_00305,06/15/2026 11:08 AM,1781522115,40.7072° N,-74.0053,40.703218,-74.004777,25,3
RIDE_003551,SCOOT_0033,USER_00171,2026-06-13 15:31:25,1781365825,40.810583,73.9768° W,40.807068,-73.977201,56,5
RIDE_003552,SCOOT_0219,USER_01010,06/02/2026 12:10 PM,1780402634,40.6962° N,-73.99411,40.695717,-73.988981,25,
RIDE_003553,SCOOT_0258,USER_01249,06/16/2026 6:07 PM,06/16/2026 6:49 PM,40.72936,-74.011862,40.731507,-74.013041,18%,1
RIDE_003554,SCOOT_0029,USER_01151,1782461240,1782463820,40.712936,74.0074° W,40.715235,-74.003147,46,2
RIDE_003555,SCOOT_0376,USER_00240,1780736630,06/06/2026 9:33 AM,40.715995,-74.002312,40.718764,-74.000658,20,3
RIDE_003556,SCOOT_0011,USER_01136,2026-06-22 5:06:45,1782106425,40.6833,-73.974781,40.688728,-73.975482,100%,five star
RIDE_003557,SCOOT_0397,USER_01083,2026-06-09 0:03:35,06/09/2026 12:21 AM,40.6931,-73.975752,40.694738,-73.976358,28,1
RIDE_003558,SCOOT_0005,USER_01467,06/14/2026 8:19 AM,06/14/2026 8:35 AM,40.7078,-74.004777,40.709454,-74.0026,83%,4
RIDE_003559,SCOOT_0321,USER_01274,06/11/2026 12:53 PM,2026-06-11 12:57:48,40.7554,73.9911° W,40.758368,-73.990925,28,
RIDE_003560,SCOOT_0040,USER_01199,1780751278,1780751638,40.691202,-73.9916,40.685964,-73.99216,56,3
RIDE_003561,SCOOT_0313,USER_00087,2026-06-19 10:28:58,2026-06-19 10:35:58,40.702969,-74.037704,40.707531,-74.038493,82,5
RIDE_003562,SCOOT_0008,USER_00486,2026-06-15 14:31:28,1781534368,40.758646,-73.9521,40.765675,-73.951711,64,5
RIDE_003563,SCOOT_0143,USER_00386,1780629878,1780631738,40.6796,73.9710° W,40.685213,-73.972009,43,1
RIDE_003564,SCOOT_0165,USER_00108,1782583111,2026-06-27 18:22:31,40.7474,-73.910625,40.750473,-73.910249,low,5
RIDE_003565,SCOOT_0203,USER_00967,2026-06-23 19:36:06,2026-06-23 19:54:06,40.6921° N,-74.010426,40.693506,-74.007701,72,3
RIDE_003566,SCOOT_0054,USER_00350,2026-06-12 7:24:17,06/12/2026 7:47 AM,40.7681,-73.985198,40.769745,-73.982618,18,5
RIDE_003567,SCOOT_0003,USER_01030,1780418456,2026-06-02 17:17:56,40.714318,-74.009345,40.713774,-74.006501,1,2
RIDE_003568,SCOOT_0059,USER_00821,2026-06-05 8:42:49,1780650109,40.67844,-74.050664,40.682964,-74.049129,67,3
RIDE_003569,SCOOT_0368,USER_00154,1781319858,2026-06-13 3:43:18,40.715227,74.0103° W,40.71744,-74.009482,76,4
RIDE_003570,SCOOT_0087,USER_01484,2026-06-14 23:33:04,06/14/2026 11:45 PM,40.7065,-74.000303,40.706939,-74.001491,3,1
RIDE_003571,SCOOT_0206,USER_00513,1781311333,06/13/2026 12:56 AM,40.6816° N,74.0848° W,40.68342,-74.084019,N/A,5
RIDE_003572,SCOOT_0120,USER_01109,06/28/2026 10:44 PM,06/28/2026 11:23 PM,40.726718,-73.90963,40.722567,-73.911421,9%,2
RIDE_003573,SCOOT_0395,USER_01320,2026-06-10 20:15:36,2026-06-10 20:46:36,40.6722° N,-74.050076,40.672402,-74.048786,57%,4
RIDE_003574,SCOOT_0054,USER_01083,06/21/2026 1:20 AM,06/21/2026 2:02 AM,40.741461,74.0032° W,40.746519,-73.996012,57%,2
RIDE_003575,SCOOT_0081,USER_00416,1782201349,2026-06-23 8:39:49,40.713373,-74.009,40.7178,-74.013367,63,3
RIDE_003576,SCOOT_0268,USER_01247,2026-06-10 14:32:42,1781104662,40.7115,-74.008784,40.707982,-74.009625,63,1
RIDE_003577,SCOOT_0067,USER_00757,1781400996,06/14/2026 1:44 AM,40.709343,-74.0059,40.709425,-74.007813,87,3
RIDE_003578,SCOOT_0321,USER_00690,2026-06-28 15:20:52,1782661612,40.69309,73.9926° W,40.695519,-73.993062,85,3
RIDE_003579,SCOOT_0268,USER_00246,06/01/2026 8:28 AM,1780304822,40.7471° N,-73.923484,40.748809,-73.91932,ERROR,1
RIDE_003580,SCOOT_0040,USER_00706,2026-06-09 10:42:43,1781004223,40.7260° N,-73.9952,40.731302,-73.995936,72,2
RIDE_003581,SCOOT_0218,USER_00047,1782112798,1782113038,40.726798,-73.975259,40.727202,-73.983111,68,5
RIDE_003582,SCOOT_0331,USER_00516,1780491843,2026-06-03 13:10:03,40.7573,-73.9495,40.758264,-73.950152,78,5
RIDE_003583,SCOOT_0013,USER_00938,1781258231,06/12/2026 10:05 AM,40.704833,73.9566° W,40.702028,-73.953353,91,3
RIDE_003584,SCOOT_0229,USER_00915,2026-06-26 11:13:57,2026-06-26 11:30:57,40.709849,74.0164° W,40.707045,-74.012849,8%,4
RIDE_003585,SCOOT_0201,USER_00927,1782648439,2026-06-28 12:31:19,40.7187° N,-74.001261,40.720134,-74.000392,ERROR,2
RIDE_003586,SCOOT_0077,USER_01262,2026-06-07 7:54:38,2026-06-07 8:21:38,40.707936,-74.007,40.705885,-74.01246,12,2
RIDE_003587,SCOOT_0280,USER_00701,06/11/2026 3:54 PM,1781194983,40.7103° N,-74.058417,40.713929,-74.055771,84%,3
RIDE_003588,SCOOT_0016,USER_00164,06/03/2026 4:09 PM,06/03/2026 4:45 PM,40.715027,-74.003548,40.713181,-73.997975,9,4
RIDE_003589,SCOOT_0347,USER_00676,2026-06-16 9:16:52,1781601892,40.690063,74.0385° W,40.688115,-74.041255,53,2
RIDE_003590,SCOOT_0069,USER_00460,06/30/2026 9:51 PM,2026-06-30 22:35:50,40.7223,74.0016° W,40.719978,-74.005965,49,1
RIDE_003591,SCOOT_0215,USER_00730,2026-06-10 17:09:07,2026-06-10 17:19:07,40.70772,-74.0012,40.705881,-74.002232,69,2
RIDE_003592,SCOOT_0346,USER_00530,06/26/2026 11:28 PM,1782518324,40.741807,-74.028443,40.739626,-74.030749,48,3
RIDE_003593,SCOOT_0322,USER_00348,1780302718,1780304038,40.781261,-73.928132,40.783516,-73.925782,43%,3
RIDE_003594,SCOOT_0339,USER_01450,2026-06-06 1:47:14,2026-06-06 2:27:14,40.710479,-73.9982,40.711282,-73.995651,91,5
RIDE_003595,SCOOT_0371,USER_00301,06/28/2026 12:24 AM,1782606684,40.7810° N,-73.9766,40.785979,-73.974941,31,3
RIDE_003596,SCOOT_0299,USER_01270,1782672887,1782674747,40.718606,-74.004979,40.71606,-74.006729,N/A,2
RIDE_003597,SCOOT_0392,USER_00016,2026-06-23 16:58:19,1782234979,40.6913,-74.05703,40.687937,-74.053426,99%,5
RIDE_003598,SCOOT_0337,USER_00357,1781105215,06/10/2026 4:01 PM,40.6896° N,-73.985236,40.690491,-73.987001,26,3
RIDE_003599,SCOOT_0209,USER_00252,2026-06-16 6:01:39,06/16/2026 6:23 AM,40.812116,-73.993543,40.812901,-73.992804,69,
RIDE_003600,SCOOT_0150,USER_00042,06/27/2026 2:41 PM,06/27/2026 2:54 PM,40.712583,-74.011188,40.715195,-74.008957,93%,1
RIDE_003601,SCOOT_0317,USER_01484,1782256660,2026-06-23 23:33:40,40.686989,-73.9739,40.688113,-73.977692,55%,4
RIDE_003602,SCOOT_0323,USER_01291,06/18/2026 7:01 PM,1781811654,40.689021,73.9860° W,40.68995,-73.987727,24,5
RIDE_003603,SCOOT_0341,USER_01169,06/06/2026 4:35 AM,2026-06-06 4:54:09,40.7317° N,-73.978308,40.730397,-73.980846,12,5
RIDE_003604,SCOOT_0318,USER_00388,06/12/2026 4:45 PM,06/12/2026 5:27 PM,40.705833,-74.0014,40.708745,-74.00526,LOW,1
RIDE_003605,SCOOT_0034,USER_00709,2026-06-10 2:33:18,2026-06-10 2:50:18,40.7333,-73.953245,40.732542,-73.954279,97,
RIDE_003606,SCOOT_0014,USER_00891,1782732446,06/29/2026 12:03 PM,40.7042,-73.965941,40.702922,-73.968366,78,4
RIDE_003607,SCOOT_0101,USER_00396,2026-06-15 17:11:26,1781546126,40.685248,73.9671° W,40.680292,-73.969412,39,5
RIDE_003608,SCOOT_0376,USER_00182,1781347595,1781348375,40.7186,-74.005024,40.719163,-73.998628,95%,2
RIDE_003609,SCOOT_0184,USER_01170,2026-06-02 3:38:57,06/02/2026 3:51 AM,40.713785,-74.0088,40.712939,-74.012239,75,5
RIDE_003610,SCOOT_0096,USER_00085,2026-06-25 16:20:51,1782406431,40.717824,-74.003702,40.721197,-74.000063,17%,2
RIDE_003611,SCOOT_0224,USER_01026,06/03/2026 9:40 AM,1780480592,40.7111,74.0098° W,40.710988,-74.012397,79,2
RIDE_003612,SCOOT_0385,USER_00271,1781426037,2026-06-14 9:02:57,40.692499,74.0219° W,40.691995,-74.021408,4,2
RIDE_003613,SCOOT_0313,USER_00288,2026-06-26 15:01:08,2026-06-26 15:32:08,40.6986,73.9719° W,40.69662,-73.978535,75,5
RIDE_003614,SCOOT_0278,USER_00348,2026-06-25 2:46:49,2026-06-25 2:54:49,40.722217,73.9862° W,40.723556,-73.988164,7%,4
RIDE_003615,SCOOT_0259,USER_00394,06/02/2026 8:57 PM,1780436277,40.7262,-73.9581,40.726624,-73.958487,20,5
RIDE_003616,SCOOT_0219,USER_00162,1781905294,1781905594,40.7201,74.0098° W,40.725415,-74.009692,45,4
RIDE_003617,SCOOT_0350,USER_01428,06/14/2026 8:20 PM,1781468804,40.669389,74.0124° W,40.672267,-74.013479,1,3
RIDE_003618,SCOOT_0253,USER_00537,1781018254,1781020414,40.706901,-74.0067,40.704329,-74.005183,31,3
RIDE_003619,SCOOT_0296,USER_00168,2026-06-07 6:45:48,1780815288,40.773468,-74.006625,40.771351,-74.004355,84%,2
RIDE_003620,SCOOT_0195,USER_00600,06/25/2026 5:15 PM,1782410185,40.7408,74.0071° W,40.737287,-74.006087,78%,2
RIDE_003621,SCOOT_0013,USER_01168,2026-06-03 17:50:39,1780511679,40.7067,-74.0017,40.706698,-73.9971,82,4
RIDE_003622,SCOOT_0198,USER_00598,2026-06-01 2:42:48,2026-06-01 3:11:48,40.7289,-74.0247,40.730284,-74.025066,95,5
RIDE_003623,SCOOT_0299,USER_00848,1780870152,2026-06-07 22:31:12,40.70996,74.0034° W,40.712478,-74.010017,8,
RIDE_003624,SCOOT_0382,USER_00354,2026-06-02 4:14:34,06/02/2026 4:40 AM,40.7102,-73.99673,40.71194,-73.994702,99,4
RIDE_003625,SCOOT_0211,USER_00566,06/30/2026 11:13 AM,1782820284,40.7724,-73.967659,40.774748,-73.965504,77,3
RIDE_003626,SCOOT_0388,USER_01377,1781784114,1781785494,40.7150° N,-74.007288,40.715472,-74.009053,5%,4
RIDE_003627,SCOOT_0038,USER_01421,06/26/2026 10:31 AM,2026-06-26 10:40:46,40.712851,-74.010674,40.710479,-74.011521,66,5
RIDE_003628,SCOOT_0272,USER_01467,06/13/2026 2:34 PM,1781363318,40.729526,-73.9958,40.729034,-73.994594,43,4
RIDE_003629,SCOOT_0325,USER_00665,06/02/2026 9:30 AM,2026-06-02 9:45:30,40.7318° N,74.0153° W,40.73579,-74.01246,19,5
RIDE_003630,SCOOT_0283,USER_01137,2026-06-16 18:42:40,06/16/2026 6:57 PM,40.758982,-73.964927,40.759939,-73.961366,20,
RIDE_003631,SCOOT_0012,USER_01481,06/14/2026 8:38 PM,1781472140,40.773372,-73.941301,40.773496,-73.939636,LOW,3
RIDE_003632,SCOOT_0018,USER_00005,2026-06-19 12:42:33,2026-06-19 13:26:33,40.7182° N,74.0085° W,40.717219,-74.008447,91,4
RIDE_003633,SCOOT_0054,USER_00018,1780394595,2026-06-02 10:38:15,40.7072,-74.0262,40.706499,-74.030722,25,5
RIDE_003634,SCOOT_0138,USER_00208,2026-06-28 21:12:51,1782682431,40.7177° N,-74.024366,40.713254,-74.028158,47,3
RIDE_003635,SCOOT_0302,USER_00524,06/30/2026 5:39 AM,2026-06-30 6:24:24,40.707,-73.960779,40.707144,-73.960145,17,1
RIDE_003636,SCOOT_0208,USER_00703,2026-06-04 18:04:04,1780598044,40.717532,-74.012178,40.719092,-74.012213,91,
RIDE_003637,SCOOT_0001,USER_00158,2026-06-30 4:56:03,1782797103,40.724121,74.0157° W,40.721667,-74.015248,12,1
RIDE_003638,SCOOT_0334,USER_00952,1780466387,2026-06-03 6:15:47,40.719397,-74.0026,40.717874,-74.006579,48,4
RIDE_003639,SCOOT_0202,USER_00348,1782723409,1782724249,40.7061,-74.000736,40.703206,-74.001712,38,3
RIDE_003640,SCOOT_0176,USER_01496,06/06/2026 6:23 PM,06/06/2026 6:27 PM,40.715624,-74.076778,40.720101,-74.077539,94%,1
RIDE_003641,SCOOT_0014,USER_01434,2026-06-20 13:22:11,06/20/2026 1:25 PM,40.666228,-74.049447,40.664061,-74.048125,58,1
RIDE_003642,SCOOT_0261,USER_00173,1781718685,1781719525,40.745037,-74.023733,40.744376,-74.027802,N/A,5
RIDE_003643,SCOOT_0072,USER_00283,2026-06-12 12:21:48,06/12/2026 12:45 PM,40.7136,-74.010749,40.712153,-74.010201,33%,3
RIDE_003644,SCOOT_0012,USER_00318,2026-06-04 17:37:07,2026-06-04 17:52:07,40.71195,-74.005,40.713991,-74.008472,73%,2
RIDE_003645,SCOOT_0252,USER_01057,06/20/2026 2:46 AM,1781926210,40.7115° N,-74.07259,40.712254,-74.073493,5,3
RIDE_003646,SCOOT_0071,USER_00575,06/25/2026 4:02 AM,1782361257,40.708866,74.0047° W,40.712384,-74.006165,28,
RIDE_003647,SCOOT_0329,USER_00980,2026-06-28 2:22:44,2026-06-28 2:39:44,40.709021,-74.00534,40.705014,-74.007321,11,4
RIDE_003648,SCOOT_0380,USER_00627,1781658042,2026-06-17 1:26:42,40.71769,-74.005751,40.712051,-74.011142,85,five star
RIDE_003649,SCOOT_0332,USER_00627,06/19/2026 4:58 PM,1781890009,40.786342,-73.953952,40.781489,-73.952603,52,4
RIDE_003650,SCOOT_0098,USER_00446,1780453141,1780454101,40.7181° N,73.9984° W,40.719115,-73.996928,22,4
RIDE_003651,SCOOT_0326,USER_00377,2026-06-19 14:57:34,2026-06-19 15:32:34,40.704267,-73.9976,40.702541,-74.000401,7,3
RIDE_003652,SCOOT_0292,USER_01485,1780623561,1780624101,40.711779,-74,40.718403,-73.999577,37,three
RIDE_003653,SCOOT_0379,USER_01273,2026-06-08 8:34:23,06/08/2026 9:18 AM,40.7328,-74.005136,40.729648,-74.000706,10,4
RIDE_003654,SCOOT_0057,USER_00242,06/29/2026 5:10 PM,2026-06-29 17:32:22,40.693657,73.9781° W,40.697553,-73.976247,92,1
RIDE_003655,SCOOT_0206,USER_00618,2026-06-12 17:59:21,2026-06-12 18:36:21,40.749379,-73.961353,40.748854,-73.963779,67%,2
RIDE_003656,SCOOT_0036,USER_00576,2026-06-05 7:39:15,06/05/2026 8:07 AM,40.6519° N,-73.999606,40.650596,-73.996201,75,4
RIDE_003657,SCOOT_0143,USER_00101,06/15/2026 11:33 PM,2026-06-16 0:11:17,40.7336° N,-73.954935,40.731475,-73.95851,64,3
RIDE_003658,SCOOT_0027,USER_00587,06/02/2026 5:41 AM,2026-06-02 6:15:06,40.74473,-73.978636,40.746519,-73.97879,27%,4
RIDE_003659,SCOOT_0152,USER_00913,2026-06-10 19:36:52,06/10/2026 8:04 PM,40.795654,-73.97702,40.793659,-73.978771,63,2
RIDE_003660,SCOOT_0328,USER_01058,1781519378,06/15/2026 11:09 AM,40.789799,-73.9635,40.783847,-73.965057,32%,1
RIDE_003661,SCOOT_0176,USER_01356,06/27/2026 6:55 PM,1782587093,40.713187,-73.998618,40.716274,-74.001384,81,3
RIDE_003662,SCOOT_0173,USER_00432,1781559872,06/15/2026 10:16 PM,40.7968° N,-73.986323,40.800506,-73.989788,8,3
RIDE_003663,SCOOT_0295,USER_01283,1780274583,2026-06-01 0:50:03,40.710037,-74.013669,40.700286,-74.007332,23,1
RIDE_003664,SCOOT_0256,USER_00961,2026-06-18 13:00:42,06/18/2026 1:27 PM,40.717091,74.0245° W,40.718449,-74.023925,42%,1
RIDE_003665,SCOOT_0158,USER_00317,2026-06-10 23:06:25,1781135005,40.715284,-74.0012,40.714414,-74.003801,96,4
RIDE_003666,SCOOT_0175,USER_00321,2026-06-17 4:55:27,2026-06-17 5:07:27,40.716111,-74.002791,40.716413,-73.996258,6%,4
RIDE_003667,SCOOT_0294,USER_00489,06/23/2026 2:14 AM,2026-06-23 2:23:47,40.740144,-73.986,40.741398,-73.988022,48,
RIDE_003668,SCOOT_0022,USER_00813,1780719363,1780721703,40.714782,-74.009332,40.713581,-74.00366,1,3
RIDE_003669,SCOOT_0204,USER_00513,1782765691,1782767311,40.749888,-74.001477,40.7534,-74.00463,86,2
RIDE_003670,SCOOT_0383,USER_00070,1781861853,1781862273,40.7100° N,74.0037° W,40.712843,-74.000032,73,4
RIDE_003671,SCOOT_0243,USER_01209,1781057264,2026-06-10 2:36:44,40.709811,74.0036° W,40.708413,-74.005433,41,2
RIDE_003672,SCOOT_0017,USER_01015,06/26/2026 6:30 AM,06/26/2026 7:09 AM,40.785464,-73.988591,40.786299,-73.988124,35,2
RIDE_003673,SCOOT_0171,USER_01038,1782524517,2026-06-27 2:02:57,40.708517,-74.002136,40.710198,-74.008095,60,5
RIDE_003674,SCOOT_0231,USER_00438,2026-06-19 7:00:28,1781854108,40.694748,-74.059959,40.69804,-74.064296,89,5
RIDE_003675,SCOOT_0272,USER_00456,2026-06-29 18:18:04,1782759244,40.711374,-74.004552,40.711537,-74.002263,75%,2
RIDE_003676,SCOOT_0136,USER_00571,06/12/2026 5:59 AM,2026-06-12 6:11:08,40.706726,-73.999392,40.708302,-73.995313,84,2
RIDE_003677,SCOOT_0167,USER_01293,2026-06-18 22:11:23,1781822363,40.7236,74.0090° W,40.719732,-74.010723,51,3
