station_id,timestamp,entries,exits
stn_004,2026-06-15 17:00:00,369,308
STN_010,2026-06-13 15:00:00,130,105
Stn_004,2026-06-04 7:00:00,436,-353
Stn_003,2026-06-03 12:00:00,86,82
stn_009,2026-06-15 19:00:00,419,356
STN_007,2026-06-01 17:00:00,399,322
STN_008,2026-06-15 9:00:00,336,297
STN_009,2026-06-04 14:00:00,86,70
STN_003,2026-06-23 4:00:00,86,81
STN_010,2026-06-27 11:00:00,127,132
Stn_004,2026-06-07 0:00:00,76,-68
Stn_009,2026-06-05 1:00:00,86,81
STN_010,2026-06-07 20:00:00,267,243
STN_004,2026-06-26 1:00:00,90,74
STN_006,2026-06-07 2:00:00,86,70
stn_009,2026-06-10 6:00:00,195,189
stn_004,2026-06-23 19:00:00,403,381
Stn_004,2026-06-17 11:00:00,105,101
STN_002,2026-06-16 4:00:00,83,78
stn_010,2026-06-22 9:00:00,333,317
STN_008,2026-06-11 19:00:00,430,358
stn_003,2026-06-17 4:00:00,84,76
Stn_008,2026-06-20 20:00:00,226,182
STN_007,2026-06-09 13:00:00,79,65
STN_001,2026-06-02 20:00:00,280,243
STN_007,2026-06-28 5:00:00,116,100
stn_003,2026-06-01 14:00:00,77,75
Stn_007,2026-06-17 10:00:00,246,239
STN_010,2026-06-15 8:00:00,536,473
STN_003,2026-06-09 0:00:00,77,68
stn_004,2026-06-07 8:00:00,526,450
stn_002,2026-06-04 3:00:00,DEVICE_ERROR,78
STN_008,2026-06-13 4:00:00,94,79
stn_007,2026-06-04 5:00:00,140,117
STN_002,2026-06-14 20:00:00,246,239
stn_010,2026-06-15 20:00:00,252,241
stn_002,2026-06-15 14:00:00,96,91
Stn_007,2026-06-06 10:00:00,210,195
stn_006,2026-06-27 10:00:00,197,188
STN_010,2026-06-12 20:00:00,267,216
STN_002,2026-06-27 13:00:00,91,87
STN_010,2026-06-05 5:00:00,106,109
STN_008,2026-06-26 17:00:00,413,398
stn_008,2026-06-15 8:00:00,488,422
STN_003,2026-06-19 15:00:00,146,124
stn_002,2026-06-27 21:00:00,136,129
Stn_008,2026-06-22 16:00:00,-256,230
STN_006,2026-06-08 19:00:00,402,DEVICE_ERROR
STN_010,2026-06-30 11:00:00,113,107
STN_006,2026-06-14 17:00:00,432,359
STN_005,2026-06-05 22:00:00,80,-77
STN_007,2026-06-15 11:00:00,139,136
Stn_004,2026-06-04 8:00:00,527,476
STN_007,2026-06-03 17:00:00,456,426
STN_004,2026-06-24 8:00:00,549,543
STN_002,2026-06-13 19:00:00,415,398
stn_007,2026-06-07 21:00:00,135,-115
stn_008,2026-06-12 2:00:00,76,69
Stn_001,2026-06-23 2:00:00,77,67
STN_008,2026-06-28 13:00:00,79,73
STN_010,2026-06-27 8:00:00,458,431
STN_009,2026-06-16 10:00:00,258,231
STN_005,2026-06-10 9:00:00,431,354
Stn_006,2026-06-21 14:00:00,85,79
STN_008,2026-06-15 13:00:00,89,82
stn_008,2026-06-15 17:00:00,437,360
STN_006,2026-06-21 7:00:00,396,374
STN_005,2026-06-24 11:00:00,106,89
STN_005,2026-06-16 6:00:00,206,213
Stn_005,2026-06-04 5:00:00,104,105
STN_006,2026-06-01 20:00:00,236,211
Stn_010,2026-06-13 4:00:00,88,73
stn_005,2026-06-09 16:00:00,281,284
STN_002,2026-06-22 21:00:00,132,123
STN_007,2026-06-22 16:00:00,270,276
Stn_006,2026-06-30 4:00:00,77,77
STN_002,2026-06-21 20:00:00,244,204
stn_006,2026-06-02 13:00:00,80,71
Stn_008,2026-06-20 13:00:00,73,68
STN_003,2026-06-15 9:00:00,385,360
stn_005,2026-06-10 1:00:00,78,72
stn_009,2026-06-20 4:00:00,92,95
stn_010,2026-06-13 7:00:00,378,320
Stn_001,2026-06-05 2:00:00,81,73
STN_003,2026-06-01 3:00:00,81,-78
stn_003,2026-06-06 9:00:00,381,379
STN_001,2026-06-11 0:00:00,92,77
stn_005,2026-06-07 17:00:00,408,381
stn_007,2026-06-19 3:00:00,85,88
STN_008,2026-06-03 9:00:00,405,339
STN_001,2026-06-15 0:00:00,86,70
Stn_004,2026-06-01 10:00:00,234,200
STN_008,2026-06-11 16:00:00,274,264
STN_008,2026-06-28 5:00:00,115,115
stn_002,2026-06-23 3:00:00,75,60
stn_003,2026-06-17 7:00:00,393,405
stn_005,2026-06-23 18:00:00,477,412
stn_009,2026-06-14 14:00:00,87,74
STN_002,2026-06-19 4:00:00,89,93
STN_006,2026-06-24 1:00:00,82,DEVICE_ERROR
Stn_007,2026-06-29 16:00:00,250,250
STN_004,2026-06-10 13:00:00,89,93
STN_002,2026-06-30 21:00:00,128,115
STN_005,2026-06-12 12:00:00,86,90
STN_005,2026-06-15 21:00:00,142,116
stn_002,2026-06-04 16:00:00,278,234
STN_002,2026-06-28 5:00:00,140,127
STN_006,2026-06-15 15:00:00,DEVICE_ERROR,118
stn_007,2026-06-12 19:00:00,487,469
stn_010,2026-06-22 21:00:00,117,DEVICE_ERROR
stn_005,2026-06-26 2:00:00,77,66
Stn_006,2026-06-09 1:00:00,-84,72
Stn_001,2026-06-16 7:00:00,377,-346
STN_010,2026-06-08 3:00:00,76,67
stn_005,2026-06-24 8:00:00,544,479
STN_001,2026-06-15 16:00:00,266,221
Stn_005,2026-06-13 18:00:00,544,546
STN_003,2026-06-05 2:00:00,81,77
stn_004,2026-06-01 17:00:00,420,433
Stn_003,2026-06-20 22:00:00,79,78
STN_007,2026-06-08 15:00:00,134,131
STN_008,2026-06-17 9:00:00,-436,439
STN_007,2026-06-05 3:00:00,78,-70
STN_005,2026-06-15 19:00:00,371,385
STN_003,2026-06-18 15:00:00,123,108
stn_005,2026-06-07 5:00:00,114,94
stn_005,2026-06-14 7:00:00,345,349
stn_010,2026-06-21 11:00:00,123,104
stn_003,2026-06-23 11:00:00,119,105
stn_008,2026-06-06 5:00:00,121,116
STN_009,2026-06-13 7:00:00,400,384
STN_003,2026-06-20 7:00:00,389,403
STN_001,2026-06-26 23:00:00,73,60
STN_002,2026-06-03 20:00:00,249,260
stn_002,2026-06-26 7:00:00,352,292
STN_002,2026-06-15 7:00:00,434,446
stn_008,2026-06-16 6:00:00,238,228
STN_003,2026-06-21 19:00:00,446,463
Stn_005,2026-06-02 15:00:00,137,129
Stn_008,2026-06-22 0:00:00,75,68
stn_006,2026-06-06 10:00:00,225,226
stn_007,2026-06-18 14:00:00,92,85
STN_008,2026-06-08 16:00:00,229,240
STN_001,2026-06-03 9:00:00,345,287
STN_004,2026-06-25 4:00:00,90,84
STN_009,2026-06-15 12:00:00,82,80
stn_008,2026-06-26 14:00:00,81,77
stn_003,2026-06-16 21:00:00,123,106
STN_009,2026-06-16 11:00:00,123,121
stn_006,2026-06-19 15:00:00,109,88
stn_001,2026-06-15 20:00:00,218,202
STN_004,2026-06-22 1:00:00,86,84
STN_008,2026-06-16 14:00:00,DEVICE_ERROR,84
